Timestamp,Hour,Plant_Type,Growth_Stage,NDVI_Camera_Index,Sunlight_Actual,Sunlight_Forecast,Price_PLN_kWh,CO2_g_kWh,Target_DLI,Max_Threshold_Lux
2026-03-06 05:00:00,5,Tomato,0.5,0.41,0.0,0.0,0.43,628,20.0,800
2026-03-06 06:00:00,6,Tomato,0.23,0.17,0.0,0.0,0.62,464,14.6,800
2026-03-06 07:00:00,7,Primula,0.62,0.53,89.98,86.01,1.0,1028,15.16,400
2026-03-06 08:00:00,8,Orchid,0.94,0.77,175.67,157.71,1.07,1050,9.52,200
2026-03-06 09:00:00,9,Orchid,0.7,0.6,53.17,50.54,1.14,903,7.6,200
2026-03-06 10:00:00,10,Tomato,0.33,0.24,744.28,828.72,0.54,494,16.6,800
2026-03-06 11:00:00,11,Primula,0.51,0.37,390.41,381.5,0.41,585,13.18,400
2026-03-06 12:00:00,12,Orchid,0.63,0.51,117.84,134.06,0.56,727,7.04,200
2026-03-06 13:00:00,13,Aglaonema,0.74,0.56,679.01,728.87,0.44,553,11.4,600
2026-03-06 14:00:00,14,Orchid,0.26,0.21,98.68,95.65,0.6,496,4.08,200
2026-03-06 15:00:00,15,Aglaonema,0.99,0.77,424.01,441.24,0.64,520,13.9,600
2026-03-06 16:00:00,16,Tomato,0.64,0.48,525.08,602.62,0.61,616,22.8,800
2026-03-06 17:00:00,17,Orchid,0.84,0.7,228.19,251.4,1.19,1015,8.72,200
2026-03-06 18:00:00,18,Aglaonema,0.24,0.17,193.5,202.32,1.34,853,6.4,600
2026-03-06 19:00:00,19,Orchid,0.27,0.21,29.43,32.26,1.37,1029,4.16,200
2026-03-06 20:00:00,20,Primula,0.11,0.08,0.0,0.0,1.22,1006,5.98,400
2026-03-06 21:00:00,21,Tomato,0.19,0.18,0.0,0.0,0.43,649,13.8,800
2026-03-06 22:00:00,22,Tomato,0.18,0.13,0.0,0.0,0.45,596,13.6,800
2026-03-06 23:00:00,23,Orchid,0.33,0.26,0.0,0.0,0.64,717,4.64,200
2026-03-07 00:00:00,0,Orchid,0.9,0.68,0.0,0.0,0.51,522,9.2,200
2026-03-07 01:00:00,1,Tomato,0.17,0.13,0.0,0.0,0.56,548,13.4,800
2026-03-07 02:00:00,2,Primula,0.37,0.33,0.0,0.0,0.64,539,10.66,400
2026-03-07 03:00:00,3,Primula,0.55,0.41,0.0,0.0,0.46,680,13.9,400
2026-03-07 04:00:00,4,Primula,0.05,0.0,0.0,0.0,0.43,724,4.9,400
2026-03-07 05:00:00,5,Tomato,0.83,0.62,0.0,0.0,0.47,628,26.6,800
2026-03-07 06:00:00,6,Aglaonema,0.84,0.68,0.0,0.0,0.63,467,12.4,600
2026-03-07 07:00:00,7,Primula,0.26,0.24,7.77,8.83,1.15,877,8.68,400
2026-03-07 08:00:00,8,Primula,0.4,0.28,168.42,152.01,1.18,855,11.2,400
2026-03-07 09:00:00,9,Aglaonema,0.87,0.66,497.52,464.88,1.28,1003,12.7,600
2026-03-07 10:00:00,10,Aglaonema,0.74,0.63,611.8,557.5,0.58,499,11.4,600
2026-03-07 11:00:00,11,Tomato,0.46,0.42,779.46,715.08,0.44,656,19.2,800
2026-03-07 12:00:00,12,Aglaonema,0.29,0.28,549.89,551.45,0.49,687,6.9,600
2026-03-07 13:00:00,13,Tomato,0.05,0.04,938.14,994.5,0.43,632,11.0,800
2026-03-07 14:00:00,14,Orchid,0.13,0.11,59.8,62.18,0.6,615,3.04,200
2026-03-07 15:00:00,15,Primula,0.78,0.66,383.9,327.08,0.46,555,18.04,400
2026-03-07 16:00:00,16,Orchid,0.77,0.65,221.26,233.2,0.48,645,8.16,200
2026-03-07 17:00:00,17,Primula,0.56,0.49,184.0,160.14,1.01,959,14.08,400
2026-03-07 18:00:00,18,Primula,0.65,0.5,118.69,130.99,1.1,1097,15.7,400
2026-03-07 19:00:00,19,Tomato,0.93,0.78,29.74,33.42,1.05,1020,28.6,800
2026-03-07 20:00:00,20,Aglaonema,0.35,0.32,0.0,0.0,1.12,941,7.5,600
2026-03-07 21:00:00,21,Aglaonema,0.84,0.67,0.0,0.0,0.4,586,12.4,600
2026-03-07 22:00:00,22,Orchid,0.08,0.1,0.0,0.0,0.45,649,2.64,200
2026-03-07 23:00:00,23,Orchid,0.91,0.68,0.0,0.0,0.5,491,9.28,200
2026-03-08 00:00:00,0,Orchid,0.49,0.37,0.0,0.0,0.54,723,5.92,200
2026-03-08 01:00:00,1,Tomato,0.6,0.48,0.0,0.0,0.54,586,22.0,800
2026-03-08 02:00:00,2,Aglaonema,0.16,0.17,0.0,0.0,0.61,455,5.6,600
2026-03-08 03:00:00,3,Primula,0.15,0.07,0.0,0.0,0.6,450,6.7,400
2026-03-08 04:00:00,4,Primula,0.5,0.4,0.0,0.0,0.42,557,13.0,400
2026-03-08 05:00:00,5,Aglaonema,0.82,0.62,0.0,0.0,0.54,459,12.2,600
2026-03-08 06:00:00,6,Primula,0.63,0.51,30.36,31.2,0.47,661,15.34,400
2026-03-08 07:00:00,7,Aglaonema,0.57,0.43,231.79,211.97,1.24,994,9.7,600
2026-03-08 08:00:00,8,Tomato,0.95,0.76,259.83,245.73,1.32,905,29.0,800
2026-03-08 09:00:00,9,Primula,0.54,0.42,264.49,282.63,1.14,882,13.72,400
2026-03-08 10:00:00,10,Tomato,0.4,0.37,580.66,495.87,0.55,720,18.0,800
2026-03-08 11:00:00,11,Aglaonema,0.37,0.32,529.0,480.41,0.61,546,7.7,600
2026-03-08 12:00:00,12,Tomato,0.65,0.56,877.24,860.86,0.42,645,23.0,800
2026-03-08 13:00:00,13,Orchid,0.91,0.69,240.2,239.5,0.47,656,9.28,200
2026-03-08 14:00:00,14,Tomato,0.13,0.08,622.47,544.96,0.58,617,12.6,800
2026-03-08 15:00:00,15,Aglaonema,0.67,0.51,452.46,439.75,0.54,605,10.7,600
2026-03-08 16:00:00,16,Orchid,0.71,0.56,2.61,2.43,0.45,626,7.68,200
2026-03-08 17:00:00,17,Primula,0.9,0.68,285.85,259.31,1.34,979,20.2,400
2026-03-08 18:00:00,18,Aglaonema,0.82,0.65,76.37,68.35,0.98,936,12.2,600
2026-03-08 19:00:00,19,Primula,0.48,0.42,79.09,71.33,1.07,992,12.64,400
2026-03-08 20:00:00,20,Orchid,0.46,0.41,0.0,0.0,1.35,1010,5.68,200
2026-03-08 21:00:00,21,Primula,0.52,0.46,0.0,0.0,0.48,517,13.36,400
2026-03-08 22:00:00,22,Orchid,0.92,0.69,0.0,0.0,0.47,645,9.36,200
2026-03-08 23:00:00,23,Primula,0.92,0.78,0.0,0.0,0.62,695,20.56,400
2026-03-09 00:00:00,0,Orchid,0.63,0.46,0.0,0.0,0.43,670,7.04,200
2026-03-09 01:00:00,1,Aglaonema,0.56,0.42,0.0,0.0,0.51,542,9.6,600
2026-03-09 02:00:00,2,Primula,0.27,0.18,0.0,0.0,0.52,547,8.86,400
2026-03-09 03:00:00,3,Orchid,0.74,0.55,0.0,0.0,0.48,479,7.92,200
2026-03-09 04:00:00,4,Aglaonema,0.52,0.41,0.0,0.0,0.58,662,9.2,600
2026-03-09 05:00:00,5,Aglaonema,0.7,0.57,0.0,0.0,0.58,461,11.0,600
2026-03-09 06:00:00,6,Tomato,0.8,0.61,0.0,0.0,0.53,707,26.0,800
2026-03-09 07:00:00,7,Primula,0.09,0.06,111.22,97.22,1.22,926,5.62,400
2026-03-09 08:00:00,8,Aglaonema,0.82,0.66,353.74,327.5,1.25,1074,12.2,600
2026-03-09 09:00:00,9,Tomato,0.74,0.58,577.98,519.32,1.32,1027,24.8,800
2026-03-09 10:00:00,10,Tomato,0.14,0.09,668.28,599.37,0.41,671,12.8,800
2026-03-09 11:00:00,11,Orchid,0.97,0.75,196.1,168.93,0.59,482,9.76,200
2026-03-09 12:00:00,12,Primula,0.55,0.43,368.64,360.58,0.59,507,13.9,400
2026-03-09 13:00:00,13,Tomato,0.06,0.07,659.61,732.29,0.47,573,11.2,800
2026-03-09 14:00:00,14,Primula,0.1,0.04,288.95,286.02,0.5,743,5.8,400
2026-03-09 15:00:00,15,Primula,0.99,0.83,283.42,325.05,0.65,684,21.82,400
2026-03-09 16:00:00,16,Tomato,0.69,0.54,519.52,543.99,0.52,747,23.8,800
2026-03-09 17:00:00,17,Tomato,0.29,0.24,391.22,395.07,0.99,874,15.8,800
2026-03-09 18:00:00,18,Orchid,0.98,0.78,0.0,0.0,1.17,931,9.84,200
2026-03-09 19:00:00,19,Tomato,0.21,0.14,26.75,22.83,1.24,1066,14.2,800
2026-03-09 20:00:00,20,Orchid,0.61,0.5,0.0,0.0,1.11,1027,6.88,200
2026-03-09 21:00:00,21,Orchid,0.59,0.51,0.0,0.0,0.52,539,6.72,200
2026-03-09 22:00:00,22,Aglaonema,1.0,0.82,0.0,0.0,0.55,487,14.0,600
2026-03-09 23:00:00,23,Orchid,0.82,0.7,0.0,0.0,0.57,479,8.56,200
2026-03-10 00:00:00,0,Orchid,0.76,0.58,0.0,0.0,0.5,738,8.08,200
2026-03-10 01:00:00,1,Tomato,0.32,0.27,0.0,0.0,0.6,683,16.4,800
2026-03-10 02:00:00,2,Tomato,0.42,0.31,0.0,0.0,0.55,462,18.4,800
2026-03-10 03:00:00,3,Orchid,0.86,0.64,0.0,0.0,0.64,634,8.88,200
2026-03-10 04:00:00,4,Tomato,0.31,0.22,0.0,0.0,0.57,470,16.2,800
2026-03-10 05:00:00,5,Tomato,0.73,0.61,0.0,0.0,0.51,750,24.6,800
2026-03-10 06:00:00,6,Aglaonema,0.22,0.14,122.73,113.57,0.54,605,6.2,600
2026-03-10 07:00:00,7,Aglaonema,0.63,0.54,30.53,30.84,1.1,1073,10.3,600
2026-03-10 08:00:00,8,Aglaonema,0.87,0.66,184.5,211.3,1.32,1065,12.7,600
2026-03-10 09:00:00,9,Tomato,0.77,0.65,596.11,535.02,1.25,970,25.4,800
2026-03-10 10:00:00,10,Primula,0.47,0.38,290.26,284.03,0.5,588,12.46,400
2026-03-10 11:00:00,11,Orchid,0.7,0.57,163.32,153.49,0.64,543,7.6,200
2026-03-10 12:00:00,12,Tomato,0.56,0.41,824.19,887.77,0.54,531,21.2,800
2026-03-10 13:00:00,13,Tomato,0.06,0.09,913.84,901.34,0.46,688,11.2,800
2026-03-10 14:00:00,14,Tomato,0.8,0.67,613.85,591.61,0.56,697,26.0,800
2026-03-10 15:00:00,15,Primula,0.97,0.77,186.45,170.62,0.59,518,21.46,400
2026-03-10 16:00:00,16,Primula,0.39,0.28,132.12,113.92,0.55,530,11.02,400
2026-03-10 17:00:00,17,Orchid,0.12,0.06,50.0,48.66,1.04,959,2.96,200
2026-03-10 18:00:00,18,Primula,0.75,0.62,129.58,137.4,1.32,960,17.5,400
2026-03-10 19:00:00,19,Primula,0.08,0.1,32.43,31.7,1.42,937,5.44,400
2026-03-10 20:00:00,20,Primula,0.07,0.03,0.0,0.0,1.06,946,5.26,400
2026-03-10 21:00:00,21,Primula,0.13,0.06,0.0,0.0,0.64,707,6.34,400
2026-03-10 22:00:00,22,Orchid,0.51,0.38,0.0,0.0,0.46,594,6.08,200
2026-03-10 23:00:00,23,Primula,0.76,0.65,0.0,0.0,0.48,578,17.68,400
2026-03-11 00:00:00,0,Orchid,0.91,0.77,0.0,0.0,0.47,672,9.28,200
2026-03-11 01:00:00,1,Tomato,0.7,0.53,0.0,0.0,0.62,478,24.0,800
2026-03-11 02:00:00,2,Primula,0.38,0.32,0.0,0.0,0.44,546,10.84,400
2026-03-11 03:00:00,3,Tomato,0.89,0.72,0.0,0.0,0.51,547,27.8,800
2026-03-11 04:00:00,4,Tomato,0.08,0.07,0.0,0.0,0.51,514,11.6,800
2026-03-11 05:00:00,5,Primula,0.54,0.38,0.0,0.0,0.43,682,13.72,400
2026-03-11 06:00:00,6,Orchid,0.83,0.64,101.99,105.77,0.44,532,8.64,200
2026-03-11 07:00:00,7,Orchid,0.92,0.75,38.65,37.26,1.13,978,9.36,200
2026-03-11 08:00:00,8,Orchid,0.64,0.48,86.19,74.15,1.3,1084,7.12,200
2026-03-11 09:00:00,9,Primula,0.88,0.7,330.63,308.61,1.19,916,19.84,400
2026-03-11 10:00:00,10,Orchid,0.13,0.14,272.51,298.87,0.45,573,3.04,200
2026-03-11 11:00:00,11,Orchid,0.72,0.6,191.03,168.35,0.54,623,7.76,200
2026-03-11 12:00:00,12,Aglaonema,0.94,0.71,672.56,631.38,0.45,682,13.4,600
2026-03-11 13:00:00,13,Tomato,0.06,0.01,660.22,753.13,0.45,746,11.2,800
2026-03-11 14:00:00,14,Orchid,0.37,0.29,285.23,323.72,0.48,575,4.96,200
2026-03-11 15:00:00,15,Tomato,0.78,0.67,524.82,477.13,0.5,626,25.6,800
2026-03-11 16:00:00,16,Tomato,0.36,0.33,579.27,495.0,0.47,695,17.2,800
2026-03-11 17:00:00,17,Primula,0.11,0.06,170.52,175.16,1.35,907,5.98,400
2026-03-11 18:00:00,18,Tomato,0.76,0.59,283.81,282.6,1.04,1056,25.2,800
2026-03-11 19:00:00,19,Tomato,0.77,0.65,34.03,32.84,1.2,1029,25.4,800
2026-03-11 20:00:00,20,Tomato,0.53,0.4,0.0,0.0,1.22,1052,20.6,800
2026-03-11 21:00:00,21,Primula,0.57,0.41,0.0,0.0,0.56,598,14.26,400
2026-03-11 22:00:00,22,Orchid,0.89,0.71,0.0,0.0,0.5,528,9.12,200
2026-03-11 23:00:00,23,Primula,0.35,0.26,0.0,0.0,0.41,727,10.3,400
2026-03-12 00:00:00,0,Aglaonema,0.96,0.74,0.0,0.0,0.41,651,13.6,600
2026-03-12 01:00:00,1,Aglaonema,0.34,0.32,0.0,0.0,0.44,741,7.4,600
2026-03-12 02:00:00,2,Orchid,0.72,0.61,0.0,0.0,0.53,474,7.76,200
2026-03-12 03:00:00,3,Aglaonema,0.39,0.34,0.0,0.0,0.42,717,7.9,600
2026-03-12 04:00:00,4,Orchid,0.82,0.66,0.0,0.0,0.65,729,8.56,200
2026-03-12 05:00:00,5,Orchid,0.28,0.18,0.0,0.0,0.51,575,4.24,200
2026-03-12 06:00:00,6,Aglaonema,0.79,0.58,44.05,48.99,0.54,638,11.9,600
2026-03-12 07:00:00,7,Tomato,0.8,0.66,248.33,273.52,1.36,1065,26.0,800
2026-03-12 08:00:00,8,Orchid,0.89,0.74,223.23,205.97,1.42,1072,9.12,200
2026-03-12 09:00:00,9,Aglaonema,0.54,0.46,294.86,287.93,1.17,1056,9.4,600
2026-03-12 10:00:00,10,Tomato,0.55,0.46,612.19,676.81,0.58,697,21.0,800
2026-03-12 11:00:00,11,Aglaonema,0.24,0.17,437.01,404.8,0.42,510,6.4,600
2026-03-12 12:00:00,12,Tomato,0.58,0.43,850.39,747.93,0.55,552,21.6,800
2026-03-12 13:00:00,13,Tomato,0.07,0.1,772.13,856.33,0.63,699,11.4,800
2026-03-12 14:00:00,14,Primula,0.45,0.31,431.26,422.85,0.63,676,12.1,400
2026-03-12 15:00:00,15,Aglaonema,0.31,0.24,488.53,466.13,0.65,594,7.1,600
2026-03-12 16:00:00,16,Primula,0.47,0.39,330.67,356.52,0.52,454,12.46,400
2026-03-12 17:00:00,17,Tomato,0.37,0.27,302.39,311.81,1.16,936,17.4,800
2026-03-12 18:00:00,18,Primula,0.4,0.35,0.0,0.0,1.11,926,11.2,400
2026-03-12 19:00:00,19,Primula,0.1,0.09,0.0,0.0,1.3,937,5.8,400
2026-03-12 20:00:00,20,Aglaonema,0.83,0.7,0.0,0.0,1.42,915,12.3,600
2026-03-12 21:00:00,21,Tomato,0.97,0.78,0.0,0.0,0.48,732,29.4,800
2026-03-12 22:00:00,22,Orchid,0.84,0.72,0.0,0.0,0.46,504,8.72,200
2026-03-12 23:00:00,23,Orchid,0.26,0.2,0.0,0.0,0.47,633,4.08,200
2026-03-13 00:00:00,0,Primula,0.22,0.22,0.0,0.0,0.49,695,7.96,400
2026-03-13 01:00:00,1,Tomato,0.18,0.17,0.0,0.0,0.59,459,13.6,800
2026-03-13 02:00:00,2,Tomato,0.47,0.39,0.0,0.0,0.55,608,19.4,800
2026-03-13 03:00:00,3,Orchid,0.18,0.18,0.0,0.0,0.41,604,3.44,200
2026-03-13 04:00:00,4,Tomato,0.4,0.33,0.0,0.0,0.45,606,18.0,800
2026-03-13 05:00:00,5,Aglaonema,0.48,0.38,0.0,0.0,0.46,669,8.8,600
2026-03-13 06:00:00,6,Primula,0.32,0.27,0.0,0.0,0.42,735,9.76,400
2026-03-13 07:00:00,7,Orchid,0.55,0.47,0.0,0.0,1.05,1087,6.4,200
2026-03-13 08:00:00,8,Primula,0.85,0.73,268.99,262.97,1.38,964,19.3,400
2026-03-13 09:00:00,9,Tomato,0.76,0.56,468.95,534.67,1.09,1059,25.2,800
2026-03-13 10:00:00,10,Aglaonema,0.74,0.54,575.02,623.77,0.41,545,11.4,600
2026-03-13 11:00:00,11,Orchid,0.96,0.72,303.64,343.85,0.51,605,9.68,200
2026-03-13 12:00:00,12,Aglaonema,0.89,0.68,474.51,486.49,0.45,737,12.9,600
2026-03-13 13:00:00,13,Aglaonema,0.35,0.24,528.6,595.9,0.61,595,7.5,600
2026-03-13 14:00:00,14,Orchid,0.6,0.47,73.3,75.71,0.46,686,6.8,200
2026-03-13 15:00:00,15,Primula,0.34,0.25,390.17,413.92,0.61,653,10.12,400
2026-03-13 16:00:00,16,Orchid,0.27,0.17,34.12,29.7,0.54,486,4.16,200
2026-03-13 17:00:00,17,Aglaonema,0.95,0.74,153.91,156.95,1.34,890,13.5,600
2026-03-13 18:00:00,18,Aglaonema,0.35,0.3,169.78,155.5,1.32,900,7.5,600
2026-03-13 19:00:00,19,Primula,0.72,0.54,146.73,127.17,1.15,879,16.96,400
2026-03-13 20:00:00,20,Primula,0.56,0.47,0.0,0.0,1.06,883,14.08,400
2026-03-13 21:00:00,21,Orchid,0.56,0.4,0.0,0.0,0.43,594,6.48,200
2026-03-13 22:00:00,22,Orchid,0.56,0.46,0.0,0.0,0.61,487,6.48,200
2026-03-13 23:00:00,23,Tomato,0.48,0.42,0.0,0.0,0.42,743,19.6,800
2026-03-14 00:00:00,0,Orchid,0.85,0.65,0.0,0.0,0.62,732,8.8,200
2026-03-14 01:00:00,1,Aglaonema,0.39,0.29,0.0,0.0,0.45,606,7.9,600
2026-03-14 02:00:00,2,Primula,0.66,0.54,0.0,0.0,0.6,469,15.88,400
2026-03-14 03:00:00,3,Tomato,0.57,0.42,0.0,0.0,0.45,497,21.4,800
2026-03-14 04:00:00,4,Tomato,0.08,0.04,0.0,0.0,0.5,513,11.6,800
2026-03-14 05:00:00,5,Primula,0.32,0.22,0.0,0.0,0.61,580,9.76,400
2026-03-14 06:00:00,6,Tomato,0.61,0.47,88.64,95.59,0.51,624,22.2,800
2026-03-14 07:00:00,7,Primula,0.83,0.65,0.0,0.0,1.12,1016,18.94,400
2026-03-14 08:00:00,8,Tomato,0.73,0.57,432.96,446.13,1.29,852,24.6,800
2026-03-14 09:00:00,9,Tomato,0.61,0.46,529.43,604.83,1.16,989,22.2,800
2026-03-14 10:00:00,10,Aglaonema,0.7,0.59,435.39,493.85,0.51,719,11.0,600
2026-03-14 11:00:00,11,Tomato,0.28,0.24,892.14,877.08,0.58,679,15.6,800
2026-03-14 12:00:00,12,Orchid,0.26,0.25,171.26,152.74,0.56,666,4.08,200
2026-03-14 13:00:00,13,Orchid,0.58,0.46,66.45,73.68,0.49,575,6.64,200
2026-03-14 14:00:00,14,Primula,0.18,0.15,308.57,352.65,0.51,540,7.24,400
2026-03-14 15:00:00,15,Primula,0.6,0.47,305.52,268.82,0.55,592,14.8,400
2026-03-14 16:00:00,16,Aglaonema,0.53,0.44,407.97,365.94,0.61,497,9.3,600
2026-03-14 17:00:00,17,Orchid,0.25,0.23,0.0,0.0,1.31,1099,4.0,200
2026-03-14 18:00:00,18,Orchid,0.61,0.5,0.0,0.0,1.37,1087,6.88,200
2026-03-14 19:00:00,19,Tomato,0.87,0.68,107.71,114.97,1.38,1044,27.4,800
2026-03-14 20:00:00,20,Aglaonema,0.39,0.34,0.0,0.0,1.13,946,7.9,600
2026-03-14 21:00:00,21,Tomato,0.99,0.81,0.0,0.0,0.44,720,29.8,800
2026-03-14 22:00:00,22,Tomato,0.88,0.7,0.0,0.0,0.58,582,27.6,800
2026-03-14 23:00:00,23,Orchid,0.64,0.53,0.0,0.0,0.43,693,7.12,200
2026-03-15 00:00:00,0,Orchid,0.68,0.55,0.0,0.0,0.59,488,7.44,200
2026-03-15 01:00:00,1,Orchid,0.2,0.13,0.0,0.0,0.5,458,3.6,200
2026-03-15 02:00:00,2,Orchid,0.34,0.3,0.0,0.0,0.41,597,4.72,200
2026-03-15 03:00:00,3,Orchid,0.84,0.66,0.0,0.0,0.59,484,8.72,200
2026-03-15 04:00:00,4,Tomato,0.56,0.44,0.0,0.0,0.41,629,21.2,800
2026-03-15 05:00:00,5,Orchid,0.86,0.72,0.0,0.0,0.41,455,8.88,200
2026-03-15 06:00:00,6,Primula,0.92,0.77,70.41,66.56,0.42,488,20.56,400
2026-03-15 07:00:00,7,Orchid,1.0,0.81,53.55,60.56,1.21,1005,10.0,200
2026-03-15 08:00:00,8,Orchid,0.25,0.2,0.0,0.0,1.26,999,4.0,200
2026-03-15 09:00:00,9,Aglaonema,0.64,0.53,380.62,368.84,1.38,908,10.4,600
2026-03-15 10:00:00,10,Orchid,0.36,0.26,19.29,21.99,0.53,541,4.88,200
2026-03-15 11:00:00,11,Aglaonema,0.36,0.28,528.66,491.6,0.45,617,7.6,600
2026-03-15 12:00:00,12,Tomato,0.64,0.49,846.25,948.77,0.56,691,22.8,800
2026-03-15 13:00:00,13,Orchid,0.64,0.52,215.26,229.06,0.42,634,7.12,200
2026-03-15 14:00:00,14,Primula,0.98,0.74,231.47,215.7,0.57,740,21.64,400
2026-03-15 15:00:00,15,Primula,0.75,0.56,266.54,289.85,0.48,534,17.5,400
2026-03-15 16:00:00,16,Primula,0.96,0.78,193.77,179.88,0.63,739,21.28,400
2026-03-15 17:00:00,17,Tomato,0.07,0.01,340.73,333.66,1.39,1074,11.4,800
2026-03-15 18:00:00,18,Tomato,0.96,0.8,233.86,251.4,1.14,892,29.2,800
2026-03-15 19:00:00,19,Orchid,0.56,0.41,21.04,19.19,1.26,1032,6.48,200
2026-03-15 20:00:00,20,Primula,0.61,0.48,0.0,0.0,1.25,919,14.98,400
2026-03-15 21:00:00,21,Aglaonema,0.86,0.64,0.0,0.0,0.61,717,12.6,600
2026-03-15 22:00:00,22,Orchid,0.45,0.33,0.0,0.0,0.63,681,5.6,200
2026-03-15 23:00:00,23,Aglaonema,0.79,0.65,0.0,0.0,0.54,500,11.9,600
2026-03-16 00:00:00,0,Aglaonema,0.97,0.81,0.0,0.0,0.49,614,13.7,600
2026-03-16 01:00:00,1,Primula,0.46,0.39,0.0,0.0,0.51,538,12.28,400
2026-03-16 02:00:00,2,Primula,0.83,0.67,0.0,0.0,0.47,695,18.94,400
2026-03-16 03:00:00,3,Primula,0.23,0.19,0.0,0.0,0.62,628,8.14,400
2026-03-16 04:00:00,4,Primula,0.18,0.18,0.0,0.0,0.5,673,7.24,400
2026-03-16 05:00:00,5,Primula,0.1,0.11,0.0,0.0,0.63,731,5.8,400
2026-03-16 06:00:00,6,Orchid,0.77,0.58,0.0,0.0,0.59,732,8.16,200
2026-03-16 07:00:00,7,Tomato,0.6,0.49,116.75,112.56,1.3,1002,22.0,800
2026-03-16 08:00:00,8,Orchid,0.97,0.78,121.52,108.05,1.38,887,9.76,200
2026-03-16 09:00:00,9,Aglaonema,0.2,0.18,348.77,348.74,1.34,1016,6.0,600
2026-03-16 10:00:00,10,Aglaonema,0.11,0.09,392.8,408.08,0.49,615,5.1,600
2026-03-16 11:00:00,11,Primula,0.5,0.38,301.31,271.52,0.51,504,13.0,400
2026-03-16 12:00:00,12,Orchid,0.83,0.65,56.54,61.19,0.53,607,8.64,200
2026-03-16 13:00:00,13,Primula,0.78,0.6,482.98,424.42,0.51,518,18.04,400
2026-03-16 14:00:00,14,Orchid,0.96,0.77,291.64,254.44,0.57,722,9.68,200
2026-03-16 15:00:00,15,Primula,0.18,0.18,232.64,199.48,0.65,721,7.24,400
2026-03-16 16:00:00,16,Primula,0.71,0.57,329.25,317.28,0.41,585,16.78,400
2026-03-16 17:00:00,17,Tomato,0.33,0.31,274.04,269.24,1.32,1078,16.6,800
2026-03-16 18:00:00,18,Orchid,0.14,0.15,0.0,0.0,1.31,854,3.12,200
2026-03-16 19:00:00,19,Aglaonema,0.44,0.34,0.0,0.0,1.27,1042,8.4,600
2026-03-16 20:00:00,20,Primula,0.61,0.51,0.0,0.0,1.2,1092,14.98,400
2026-03-16 21:00:00,21,Orchid,0.66,0.54,0.0,0.0,0.5,577,7.28,200
2026-03-16 22:00:00,22,Primula,0.7,0.61,0.0,0.0,0.61,464,16.6,400
2026-03-16 23:00:00,23,Orchid,0.53,0.39,0.0,0.0,0.44,487,6.24,200
2026-03-17 00:00:00,0,Orchid,0.33,0.24,0.0,0.0,0.51,456,4.64,200
2026-03-17 01:00:00,1,Aglaonema,0.76,0.59,0.0,0.0,0.52,535,11.6,600
2026-03-17 02:00:00,2,Tomato,0.13,0.07,0.0,0.0,0.41,681,12.6,800
2026-03-17 03:00:00,3,Primula,0.97,0.82,0.0,0.0,0.4,531,21.46,400
2026-03-17 04:00:00,4,Tomato,0.88,0.69,0.0,0.0,0.5,601,27.6,800
2026-03-17 05:00:00,5,Orchid,0.46,0.36,0.0,0.0,0.64,493,5.68,200
2026-03-17 06:00:00,6,Aglaonema,0.72,0.54,97.83,88.7,0.45,494,11.2,600
2026-03-17 07:00:00,7,Orchid,0.98,0.82,0.1,0.11,1.18,940,9.84,200
2026-03-17 08:00:00,8,Orchid,0.16,0.14,67.24,65.04,1.33,1090,3.28,200
2026-03-17 09:00:00,9,Aglaonema,0.81,0.64,455.81,406.46,0.98,996,12.1,600
2026-03-17 10:00:00,10,Primula,0.4,0.27,191.31,194.32,0.41,696,11.2,400
2026-03-17 11:00:00,11,Primula,0.54,0.39,430.6,402.75,0.64,552,13.72,400
2026-03-17 12:00:00,12,Orchid,0.83,0.66,201.45,198.36,0.64,645,8.64,200
2026-03-17 13:00:00,13,Orchid,0.08,0.11,279.45,266.95,0.54,614,2.64,200
2026-03-17 14:00:00,14,Primula,0.68,0.58,465.12,458.6,0.52,488,16.24,400
2026-03-17 15:00:00,15,Aglaonema,0.62,0.54,485.5,466.65,0.46,686,10.2,600
2026-03-17 16:00:00,16,Orchid,0.62,0.45,240.44,227.48,0.57,684,6.96,200
2026-03-17 17:00:00,17,Aglaonema,0.32,0.22,134.21,129.32,1.01,1059,7.2,600
2026-03-17 18:00:00,18,Tomato,0.87,0.67,275.97,315.27,1.31,1028,27.4,800
2026-03-17 19:00:00,19,Primula,0.5,0.38,0.0,0.0,1.19,958,13.0,400
2026-03-17 20:00:00,20,Orchid,0.6,0.45,0.0,0.0,1.13,928,6.8,200
2026-03-17 21:00:00,21,Primula,0.11,0.08,0.0,0.0,0.42,647,5.98,400
2026-03-17 22:00:00,22,Tomato,0.12,0.09,0.0,0.0,0.6,519,12.4,800
2026-03-17 23:00:00,23,Aglaonema,0.89,0.72,0.0,0.0,0.45,452,12.9,600
2026-03-18 00:00:00,0,Aglaonema,0.52,0.41,0.0,0.0,0.54,656,9.2,600
2026-03-18 01:00:00,1,Orchid,0.82,0.68,0.0,0.0,0.6,733,8.56,200
2026-03-18 02:00:00,2,Aglaonema,0.65,0.56,0.0,0.0,0.54,729,10.5,600
2026-03-18 03:00:00,3,Primula,0.22,0.22,0.0,0.0,0.55,469,7.96,400
